1	126665702	126665886	zma-MIR_N49a	.	-	1	148632544	150129919	block85	21966659
1	126665702	126665886	zma-MIR_N49a	.	-	1	100631136	102221905	block545	24443798
1	126665702	126665886	zma-MIR_N49a	.	-	1	97704588	100387952	block546	26277751
1	133017949	133018059	zma-MIR_N5a	.	+	1	136727726	136742050	block312	3709668
1	133017949	133018059	zma-MIR_N5a	.	+	1	119841732	123277143	block582	9740807
1	133017949	133018059	zma-MIR_N5a	.	+	1	148632544	150129919	block85	15614486
1	133017949	133018059	zma-MIR_N5a	.	+	1	153224102	156421565	block84	20206044
1	133017949	133018059	zma-MIR_N5a	.	+	1	100631136	102221905	block545	30796045
1	164971775	164972073	zma-MIR_N50a	.	+	1	168398650	169239548	block80	3426578
1	164971775	164972073	zma-MIR_N50a	.	+	1	169641943	172414934	block81	4669871
1	164971775	164972073	zma-MIR_N50a	.	+	1	172720562	173940379	block82	7748490
1	164971775	164972073	zma-MIR_N50a	.	+	1	153224102	156421565	block84	8550211
1	164971775	164972073	zma-MIR_N50a	.	+	1	174840085	175269072	block83	9868013
1	180011505	180011638	zma-MIR_N51a	.	-	1	178020971	179818430	block9	193076
1	180011505	180011638	zma-MIR_N51a	.	-	1	181576984	181858878	block8	1565347
1	180011505	180011638	zma-MIR_N51a	.	-	1	181576984	181911591	block169	1565347
1	180011505	180011638	zma-MIR_N51a	.	-	1	175985681	177583619	block79	2427887
1	180011505	180011638	zma-MIR_N51a	.	-	1	176344673	177583619	block307	2427887
1	180011505	180011638	zma-MIR_N51a	.	-	1	176354491	177583619	block177	2427887
1	183203563	183203700	zma-MIR_N52a	.	-	1	181576984	181911591	block169	1291973
1	183203563	183203700	zma-MIR_N52a	.	-	1	184545517	185177004	block134	1341818
1	183203563	183203700	zma-MIR_N52a	.	-	1	181576984	181858878	block8	1344686
1	183203563	183203700	zma-MIR_N52a	.	-	1	185845156	186075037	block135	2641457
1	183203563	183203700	zma-MIR_N52a	.	-	1	178020971	179818430	block9	3385134
1	199074233	199074352	zma-MIR_N16a	.	+	1	198267972	198712975	block133	361259
1	199074233	199074352	zma-MIR_N16a	.	+	1	197109148	198130440	block346	943794
1	199074233	199074352	zma-MIR_N16a	.	+	1	196944583	198080707	block74	993527
1	199074233	199074352	zma-MIR_N16a	.	+	1	196931053	197548435	block102	1525799
1	199074233	199074352	zma-MIR_N16a	.	+	1	200647882	201398696	block70	1573531
1	220123752	220123867	zma-MIR_N32a	.	-	1	219763429	220464263	block111	0
1	220123752	220123867	zma-MIR_N32a	.	-	1	220370300	220973279	block69	246434
1	220123752	220123867	zma-MIR_N32a	.	-	1	220370300	221085238	block321	246434
1	220123752	220123867	zma-MIR_N32a	.	-	1	218500368	219630243	block113	493510
1	220123752	220123867	zma-MIR_N32a	.	-	1	221392314	222106935	block112	1268448
1	220123753	220123866	zma-MIR_N32b	.	+	1	219763429	220464263	block111	0
1	220123753	220123866	zma-MIR_N32b	.	+	1	220370300	220973279	block69	246435
1	220123753	220123866	zma-MIR_N32b	.	+	1	220370300	221085238	block321	246435
1	220123753	220123866	zma-MIR_N32b	.	+	1	218500368	219630243	block113	493511
1	220123753	220123866	zma-MIR_N32b	.	+	1	221392314	222106935	block112	1268449
1	220514790	220514905	zma-MIR_N6b	.	-	1	220370300	220973279	block69	0
1	220514790	220514905	zma-MIR_N6b	.	-	1	220370300	221085238	block321	0
1	220514790	220514905	zma-MIR_N6b	.	-	1	219763429	220464263	block111	50528
1	220514790	220514905	zma-MIR_N6b	.	-	1	221392314	222106935	block112	877410
1	220514790	220514905	zma-MIR_N6b	.	-	1	218500368	219630243	block113	884548
1	223366066	223366365	zma-MIR_N28a	.	-	1	221392314	222106935	block112	1259132
1	223366066	223366365	zma-MIR_N28a	.	-	1	220370300	221085238	block321	2280829
1	223366066	223366365	zma-MIR_N28a	.	-	1	220370300	220973279	block69	2392788
1	223366066	223366365	zma-MIR_N28a	.	-	1	226214952	226576587	block183	2848588
1	223366066	223366365	zma-MIR_N28a	.	-	1	219763429	220464263	block111	2901804
1	223366072	223366360	zma-MIR_N28b	.	+	1	221392314	222106935	block112	1259138
1	223366072	223366360	zma-MIR_N28b	.	+	1	220370300	221085238	block321	2280835
1	223366072	223366360	zma-MIR_N28b	.	+	1	220370300	220973279	block69	2392794
1	223366072	223366360	zma-MIR_N28b	.	+	1	226214952	226576587	block183	2848593
1	223366072	223366360	zma-MIR_N28b	.	+	1	219763429	220464263	block111	2901810
1	226759239	226759392	zma-MIR166b1	.	-	1	226214952	226576587	block183	182653
1	226759239	226759392	zma-MIR166b1	.	-	1	227366297	228143644	block184	606906
1	226759239	226759392	zma-MIR166b1	.	-	1	228443001	229506133	block185	1683610
1	226759239	226759392	zma-MIR166b1	.	-	1	229758915	230139179	block186	2999524
1	226759239	226759392	zma-MIR166b1	.	-	1	221392314	222106935	block112	4652305
1	226854045	226854196	zma-MIR166_N2	.	-	1	226214952	226576587	block183	277459
1	226854045	226854196	zma-MIR166_N2	.	-	1	227366297	228143644	block184	512102
1	226854045	226854196	zma-MIR166_N2	.	-	1	228443001	229506133	block185	1588806
1	226854045	226854196	zma-MIR166_N2	.	-	1	229758915	230139179	block186	2904720
1	226854045	226854196	zma-MIR166_N2	.	-	1	221392314	222106935	block112	4747111
1	236120200	236120339	zma-MIR_N53a	.	+	1	234748713	235320917	block190	799284
1	236120200	236120339	zma-MIR_N53a	.	+	1	237434509	237885908	block191	1314171
1	236120200	236120339	zma-MIR_N53a	.	+	1	233439130	234476976	block189	1643225
1	236120200	236120339	zma-MIR_N53a	.	+	1	232683683	233404301	block188	2715900
1	236120200	236120339	zma-MIR_N53a	.	+	1	231640401	232017185	block187	4103016
1	237842622	237842798	zma-MIR_N4e	.	-	1	237434509	237885908	block191	0
1	237842622	237842798	zma-MIR_N4e	.	-	1	234748713	235320917	block190	2521706
1	237842622	237842798	zma-MIR_N4e	.	-	1	233439130	234476976	block189	3365647
1	237842622	237842798	zma-MIR_N4e	.	-	1	241214429	242001486	block193	3371632
1	237842622	237842798	zma-MIR_N4e	.	-	1	241214464	242001486	block192	3371667
1	237842641	237842797	zma-MIR_N4f	.	+	1	237434509	237885908	block191	0
1	237842641	237842797	zma-MIR_N4f	.	+	1	234748713	235320917	block190	2521725
1	237842641	237842797	zma-MIR_N4f	.	+	1	233439130	234476976	block189	3365666
1	237842641	237842797	zma-MIR_N4f	.	+	1	241214429	242001486	block193	3371633
1	237842641	237842797	zma-MIR_N4f	.	+	1	241214464	242001486	block192	3371668
1	237845322	237845446	zma-MIR2275_N1	.	+	1	237434509	237885908	block191	0
1	237845322	237845446	zma-MIR2275_N1	.	+	1	234748713	235320917	block190	2524406
1	237845322	237845446	zma-MIR2275_N1	.	+	1	233439130	234476976	block189	3368347
1	237845322	237845446	zma-MIR2275_N1	.	+	1	241214429	242001486	block193	3368984
1	237845322	237845446	zma-MIR2275_N1	.	+	1	241214464	242001486	block192	3369019
1	237845499	237845747	zma-MIR2275_N2	.	+	1	237434509	237885908	block191	0
1	237845499	237845747	zma-MIR2275_N2	.	+	1	234748713	235320917	block190	2524583
1	237845499	237845747	zma-MIR2275_N2	.	+	1	233439130	234476976	block189	3368524
1	237845499	237845747	zma-MIR2275_N2	.	+	1	241214429	242001486	block193	3368683
1	237845499	237845747	zma-MIR2275_N2	.	+	1	241214464	242001486	block192	3368718
1	243210368	243210489	zma-MIR_N54a	.	-	1	241214429	242001486	block193	1208883
1	243210368	243210489	zma-MIR_N54a	.	-	1	241214464	242001486	block192	1208883
1	243210368	243210489	zma-MIR_N54a	.	-	1	246072293	246989769	block595	2861805
1	243210368	243210489	zma-MIR_N54a	.	-	1	246131288	248679454	block194	2920800
1	243210368	243210489	zma-MIR_N54a	.	-	1	237434509	237885908	block191	5324461
1	244940000	244940132	zma-MIR166i	.	+	1	246072293	246989769	block595	1132162
1	244940000	244940132	zma-MIR166i	.	+	1	246131288	248679454	block194	1191157
1	244940000	244940132	zma-MIR166i	.	+	1	241214429	242001486	block193	2938515
1	244940000	244940132	zma-MIR166i	.	+	1	241214464	242001486	block192	2938515
1	244940000	244940132	zma-MIR166i	.	+	1	248749850	249771444	block182	3809719
1	249547352	249547472	zma-MIR171l	.	+	1	248749850	249771444	block182	0
1	249547352	249547472	zma-MIR171l	.	+	1	250040174	250214893	block181	492703
1	249547352	249547472	zma-MIR171l	.	+	1	246131288	248679454	block194	867899
1	249547352	249547472	zma-MIR171l	.	+	1	251575915	252110327	block180	2028444
1	249547352	249547472	zma-MIR171l	.	+	1	246072293	246989769	block595	2557584
1	267235362	267235498	zma-MIR_N56a	.	+	1	267004053	268784087	block167	0
1	267235362	267235498	zma-MIR_N56a	.	+	1	265772411	266540972	block168	694391
1	267235362	267235498	zma-MIR_N56a	.	+	1	264224469	264936252	block175	2299111
1	267235362	267235498	zma-MIR_N56a	.	+	1	270220517	272192279	block166	2985020
1	267235362	267235498	zma-MIR_N56a	.	+	1	263445530	263981944	block174	3253419
1	273081714	273081832	zma-MIR_N16b	.	-	1	272366742	273082485	block165	0
1	273081714	273081832	zma-MIR_N16b	.	-	1	272366742	273053002	block164	28713
1	273081714	273081832	zma-MIR_N16b	.	-	1	273462461	274044707	block163	380630
1	273081714	273081832	zma-MIR_N16b	.	-	1	270220517	272192279	block166	889436
1	273081714	273081832	zma-MIR_N16b	.	-	1	274393660	275326923	block162	1311829
1	274817468	274817610	zma-MIR_N9d	.	+	1	274393660	275326923	block162	0
1	274817468	274817610	zma-MIR_N9d	.	+	1	273462461	274044707	block163	772762
1	274817468	274817610	zma-MIR_N9d	.	+	1	272366742	273082485	block165	1734984
1	274817468	274817610	zma-MIR_N9d	.	+	1	272366742	273053002	block164	1764467
1	274817468	274817610	zma-MIR_N9d	.	+	1	276812399	277359445	block161	1994790
1	278093497	278093593	zma-MIR171i	.	+	1	277823249	278731028	block160	0
1	278093497	278093593	zma-MIR171i	.	+	1	276812399	277359445	block161	734053
1	278093497	278093593	zma-MIR171i	.	+	1	279386804	279986128	block159	1293212
1	278093497	278093593	zma-MIR171i	.	+	1	274393660	275326923	block162	2766575
1	278093497	278093593	zma-MIR171i	.	+	1	281348543	281458003	block153	3254951
1	279585895	279586022	zma-MIR166h	.	-	1	279386804	279986128	block159	0
1	279585895	279586022	zma-MIR166h	.	-	1	277823249	278731028	block160	854868
1	279585895	279586022	zma-MIR166h	.	-	1	281348543	281458003	block153	1762522
1	279585895	279586022	zma-MIR166h	.	-	1	276812399	277359445	block161	2226451
1	279585895	279586022	zma-MIR166h	.	-	1	282747895	283164753	block158	3161874
1	285664526	285664724	zma-MIR_N57a	.	-	1	285318804	285641310	block155	23217
1	285664526	285664724	zma-MIR_N57a	.	-	1	285707406	287678718	block154	42683
1	285664526	285664724	zma-MIR_N57a	.	-	1	284545820	285213912	block156	450615
1	285664526	285664724	zma-MIR_N57a	.	-	1	283401692	284129120	block157	1535407
1	285664526	285664724	zma-MIR_N57a	.	-	1	282747895	283164753	block158	2499774
1	288700632	288700773	zma-MIR160d	.	-	1	288351818	288967461	block152	0
1	288700632	288700773	zma-MIR160d	.	-	1	285707406	287678718	block154	1021915
1	288700632	288700773	zma-MIR160d	.	-	1	290267864	291359488	block151	1567092
1	288700632	288700773	zma-MIR160d	.	-	1	285318804	285641310	block155	3059323
1	288700632	288700773	zma-MIR160d	.	-	1	284545820	285213912	block156	3486721
1	289638589	289638701	zma-MIR_N58a	.	+	1	290267864	291359488	block151	629164
1	289638589	289638701	zma-MIR_N58a	.	+	1	288351818	288967461	block152	671129
1	289638589	289638701	zma-MIR_N58a	.	+	1	285707406	287678718	block154	1959872
1	289638589	289638701	zma-MIR_N58a	.	+	1	292634306	293293079	block150	2995606
1	289638589	289638701	zma-MIR_N58a	.	+	1	292764825	293408082	block310	3126125
1	298107380	298107590	zma-MIR390a	.	+	1	297602199	297762410	block147	344971
1	298107380	298107590	zma-MIR390a	.	+	1	298696773	300198670	block146	589184
1	298107380	298107590	zma-MIR390a	.	+	1	298856307	299212569	block448	748718
1	298107380	298107590	zma-MIR390a	.	+	1	294871347	296069073	block148	2038308
1	298107380	298107590	zma-MIR390a	.	+	1	300277621	300932331	block145	2170032
1	302661735	302661992	zma-MIR_N59a	.	-	1	302967880	304719658	block143	305889
1	302661735	302661992	zma-MIR_N59a	.	-	1	301042700	301499383	block144	1162353
1	302661735	302661992	zma-MIR_N59a	.	-	1	300277621	300932331	block145	1729405
1	302661735	302661992	zma-MIR_N59a	.	-	1	298696773	300198670	block146	2463066
1	302661735	302661992	zma-MIR_N59a	.	-	1	298856307	299212569	block448	3449167
1	303772009	303772126	zma-MIR169l	.	+	1	302967880	304719658	block143	0
1	303772009	303772126	zma-MIR169l	.	+	1	301042700	301499383	block144	2272627
1	303772009	303772126	zma-MIR169l	.	+	1	306357142	306619591	block172	2585017
1	303772009	303772126	zma-MIR169l	.	+	1	300277621	300932331	block145	2839679
1	303772009	303772126	zma-MIR169l	.	+	1	298696773	300198670	block146	3573340
1	303789461	303789560	zma-MIR169_N3	.	+	1	302967880	304719658	block143	0
1	303789461	303789560	zma-MIR169_N3	.	+	1	301042700	301499383	block144	2290079
1	303789461	303789560	zma-MIR169_N3	.	+	1	306357142	306619591	block172	2567583
1	303789461	303789560	zma-MIR169_N3	.	+	1	300277621	300932331	block145	2857131
1	303789461	303789560	zma-MIR169_N3	.	+	1	298696773	300198670	block146	3590792
1	305250983	305251229	zma-MIR_N20a	.	-	1	302967880	304719658	block143	531326
1	305250983	305251229	zma-MIR_N20a	.	-	1	306357142	306619591	block172	1105914
1	305250983	305251229	zma-MIR_N20a	.	-	1	301042700	301499383	block144	3751601
1	305250983	305251229	zma-MIR_N20a	.	-	1	300277621	300932331	block145	4318653
1	305250983	305251229	zma-MIR_N20a	.	-	1	298696773	300198670	block146	5052314
1	305280420	305280664	zma-MIR_N20b	.	+	1	302967880	304719658	block143	560763
1	305280420	305280664	zma-MIR_N20b	.	+	1	306357142	306619591	block172	1076479
1	305280420	305280664	zma-MIR_N20b	.	+	1	301042700	301499383	block144	3781038
1	305280420	305280664	zma-MIR_N20b	.	+	1	300277621	300932331	block145	4348090
1	305280420	305280664	zma-MIR_N20b	.	+	1	298696773	300198670	block146	5081751
10	2751854	2752004	zma-MIR_N200a	.	+	10	1803867	2355371	block91	396484
10	2751854	2752004	zma-MIR_N200a	.	+	10	3851776	4192670	block92	1099773
10	2751854	2752004	zma-MIR_N200a	.	+	10	1102210	1503772	block129	1248083
10	2751854	2752004	zma-MIR_N200a	.	+	10	4731068	5692472	block132	1979065
10	2751854	2752004	zma-MIR_N200a	.	+	10	9501110	10636069	block89	6749107
10	4679500	4679788	zma-MIR_N201a	.	-	10	4731068	5692472	block132	51281
10	4679500	4679788	zma-MIR_N201a	.	-	10	3851776	4192670	block92	486831
10	4679500	4679788	zma-MIR_N201a	.	-	10	1803867	2355371	block91	2324130
10	4679500	4679788	zma-MIR_N201a	.	-	10	1102210	1503772	block129	3175729
10	4679500	4679788	zma-MIR_N201a	.	-	10	9501110	10636069	block89	4821323
10	15279360	15279472	zma-MIR_N40a	.	+	10	16133077	16578261	block88	853606
10	15279360	15279472	zma-MIR_N40a	.	+	10	9501110	10636069	block89	4643292
10	15279360	15279472	zma-MIR_N40a	.	+	10	23244842	23897009	block86	7965371
10	15279360	15279472	zma-MIR_N40a	.	+	10	4731068	5692472	block132	9586889
10	15279360	15279472	zma-MIR_N40a	.	+	10	3851776	4192670	block92	11086691
10	15564172	15564276	zma-MIR_N202a	.	+	10	16133077	16578261	block88	568802
10	15564172	15564276	zma-MIR_N202a	.	+	10	9501110	10636069	block89	4928104
10	15564172	15564276	zma-MIR_N202a	.	+	10	23244842	23897009	block86	7680567
10	15564172	15564276	zma-MIR_N202a	.	+	10	4731068	5692472	block132	9871701
10	15564172	15564276	zma-MIR_N202a	.	+	10	3851776	4192670	block92	11371503
10	24622682	24622902	zma-MIR_N203a	.	+	10	23244842	23897009	block86	725674
10	24622682	24622902	zma-MIR_N203a	.	+	10	26984361	28695428	block87	2361460
10	24622682	24622902	zma-MIR_N203a	.	+	10	16133077	16578261	block88	8044422
10	24622682	24622902	zma-MIR_N203a	.	+	10	9501110	10636069	block89	13986614
10	24622682	24622902	zma-MIR_N203a	.	+	10	4731068	5692472	block132	18930211
10	24628132	24628258	zma-MIR_N204a	.	+	10	23244842	23897009	block86	731124
10	24628132	24628258	zma-MIR_N204a	.	+	10	26984361	28695428	block87	2356104
10	24628132	24628258	zma-MIR_N204a	.	+	10	16133077	16578261	block88	8049872
10	24628132	24628258	zma-MIR_N204a	.	+	10	9501110	10636069	block89	13992064
10	24628132	24628258	zma-MIR_N204a	.	+	10	4731068	5692472	block132	18935661
10	37093471	37093708	zma-MIR_N22a	.	+	10	26984361	28695428	block87	8398044
10	37093471	37093708	zma-MIR_N22a	.	+	10	23244842	23897009	block86	13196463
10	37093471	37093708	zma-MIR_N22a	.	+	10	56996605	58207878	block98	19902898
10	37093471	37093708	zma-MIR_N22a	.	+	10	16133077	16578261	block88	20515211
10	37093471	37093708	zma-MIR_N22a	.	+	10	63447244	65791616	block97	26353537
10	53775196	53775315	zma-MIR_N205a	.	+	10	56996605	58207878	block98	3221291
10	53775196	53775315	zma-MIR_N205a	.	+	10	63447244	65791616	block97	9671930
10	53775196	53775315	zma-MIR_N205a	.	+	10	64620725	65791616	block31	10845411
10	53775196	53775315	zma-MIR_N205a	.	+	10	66571406	69957190	block110	12796092
10	53775196	53775315	zma-MIR_N205a	.	+	10	76465902	76954023	block99	22690588
10	59006552	59006679	zma-MIR171j	.	+	10	56996605	58207878	block98	798675
10	59006552	59006679	zma-MIR171j	.	+	10	63447244	65791616	block97	4440566
10	59006552	59006679	zma-MIR171j	.	+	10	64620725	65791616	block31	5614047
10	59006552	59006679	zma-MIR171j	.	+	10	66571406	69957190	block110	7564728
10	59006552	59006679	zma-MIR171j	.	+	10	76465902	76954023	block99	17459224
10	60227109	60227254	zma-MIR_N8b	.	-	10	56996605	58207878	block98	2019232
10	60227109	60227254	zma-MIR_N8b	.	-	10	63447244	65791616	block97	3219991
10	60227109	60227254	zma-MIR_N8b	.	-	10	64620725	65791616	block31	4393472
10	60227109	60227254	zma-MIR_N8b	.	-	10	66571406	69957190	block110	6344153
10	60227109	60227254	zma-MIR_N8b	.	-	10	76465902	76954023	block99	16238649
10	60227125	60227239	zma-MIR_N1h	.	+	10	56996605	58207878	block98	2019248
10	60227125	60227239	zma-MIR_N1h	.	+	10	63447244	65791616	block97	3220006
10	60227125	60227239	zma-MIR_N1h	.	+	10	64620725	65791616	block31	4393487
10	60227125	60227239	zma-MIR_N1h	.	+	10	66571406	69957190	block110	6344168
10	60227125	60227239	zma-MIR_N1h	.	+	10	76465902	76954023	block99	16238664
10	60808576	60808723	zma-MIR_N8c	.	-	10	56996605	58207878	block98	2600699
10	60808576	60808723	zma-MIR_N8c	.	-	10	63447244	65791616	block97	2638522
10	60808576	60808723	zma-MIR_N8c	.	-	10	64620725	65791616	block31	3812003
10	60808576	60808723	zma-MIR_N8c	.	-	10	66571406	69957190	block110	5762684
10	60808576	60808723	zma-MIR_N8c	.	-	10	76465902	76954023	block99	15657180
10	70573568	70573788	zma-MIR2275c	.	+	10	66571406	69957190	block110	616379
10	70573568	70573788	zma-MIR2275c	.	+	10	63447244	65791616	block97	4781953
10	70573568	70573788	zma-MIR2275c	.	+	10	64620725	65791616	block31	4781953
10	70573568	70573788	zma-MIR2275c	.	+	10	76465902	76954023	block99	5892115
10	70573568	70573788	zma-MIR2275c	.	+	10	56996605	58207878	block98	12365691
10	78600282	78600579	zma-MIR395k	.	-	10	76465902	76954023	block99	1646260
10	78600282	78600579	zma-MIR395k	.	-	10	86136391	88570425	block443	7535813
10	78600282	78600579	zma-MIR395k	.	-	10	87223395	87975937	block78	8622817
10	78600282	78600579	zma-MIR395k	.	-	10	87223395	88287509	block384	8622817
10	78600282	78600579	zma-MIR395k	.	-	10	66571406	69957190	block110	8643093
10	83684805	83685057	zma-MIR_N23a	.	-	10	86136391	88570425	block443	2451335
10	83684805	83685057	zma-MIR_N23a	.	-	10	87223395	87975937	block78	3538339
10	83684805	83685057	zma-MIR_N23a	.	-	10	87223395	88287509	block384	3538339
10	83684805	83685057	zma-MIR_N23a	.	-	10	76465902	76954023	block99	6730783
10	83684805	83685057	zma-MIR_N23a	.	-	10	95587993	95863867	block68	11902937
10	83684807	83685055	zma-MIR_N23b	.	+	10	86136391	88570425	block443	2451337
10	83684807	83685055	zma-MIR_N23b	.	+	10	87223395	87975937	block78	3538341
10	83684807	83685055	zma-MIR_N23b	.	+	10	87223395	88287509	block384	3538341
10	83684807	83685055	zma-MIR_N23b	.	+	10	76465902	76954023	block99	6730785
10	83684807	83685055	zma-MIR_N23b	.	+	10	95587993	95863867	block68	11902939
10	86602076	86602293	zma-MIR_N206a	.	+	10	86136391	88570425	block443	0
10	86602076	86602293	zma-MIR_N206a	.	+	10	87223395	87975937	block78	621103
10	86602076	86602293	zma-MIR_N206a	.	+	10	87223395	88287509	block384	621103
10	86602076	86602293	zma-MIR_N206a	.	+	10	95587993	95863867	block68	8985701
10	86602076	86602293	zma-MIR_N206a	.	+	10	76465902	76954023	block99	9648054
10	93020181	93020400	zma-MIR_N22b	.	+	10	95587993	95863867	block68	2567594
10	93020181	93020400	zma-MIR_N22b	.	+	10	86136391	88570425	block443	4449757
10	93020181	93020400	zma-MIR_N22b	.	+	10	87223395	88287509	block384	4732673
10	93020181	93020400	zma-MIR_N22b	.	+	10	87223395	87975937	block78	5044245
10	93020181	93020400	zma-MIR_N22b	.	+	10	98543924	98562882	block66	5523525
10	96652718	96652893	zma-MIR_N207a	.	-	10	95587993	95863867	block68	788852
10	96652718	96652893	zma-MIR_N207a	.	-	10	98543924	98562882	block66	1891032
10	96652718	96652893	zma-MIR_N207a	.	-	10	98545036	98562882	block67	1892144
10	96652718	96652893	zma-MIR_N207a	.	-	10	86136391	88570425	block443	8082294
10	96652718	96652893	zma-MIR_N207a	.	-	10	87223395	88287509	block384	8365210
10	106806016	106806235	zma-MIR_N208a	.	-	10	109117980	110662344	block65	2311746
10	106806016	106806235	zma-MIR_N208a	.	-	10	110941782	111871387	block64	4135548
10	106806016	106806235	zma-MIR_N208a	.	-	10	112506341	113839673	block63	5700107
10	106806016	106806235	zma-MIR_N208a	.	-	10	114247523	114703983	block62	7441289
10	106806016	106806235	zma-MIR_N208a	.	-	10	114737888	115195221	block60	7931654
